step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1,word_loss,dew_d1,dew_d2,dew_d4,dew_d8,dew_d16,dew_d32,dew_d64,dew_d128
49320,12330,5e-4,0.505349,1.6576,1403.34,0.8248,0.098300,0.085834,2.628506,0.087871,0.087556,0.084294,0.075354,0.075199,0.085335,0.077141,0.093248
49330,12332,5e-4,0.545424,1.7253,1094.45,0.8239,0.102727,0.088452,2.881712,0.076543,0.081040,0.089512,0.086127,0.087832,0.088157,0.091166,0.073215
49340,12335,5e-4,0.487339,1.6280,1304.58,0.8020,0.097601,0.085725,2.588602,0.074542,0.076470,0.068977,0.066163,0.076532,0.081529,0.091434,0.083087
49350,12337,5e-4,0.480804,1.6174,1152.63,0.7983,0.099226,0.083748,2.569821,0.056104,0.056136,0.079637,0.091375,0.079683,0.082928,0.083374,0.086638
49360,12340,5e-4,0.537618,1.7119,1477.35,0.8058,0.099997,0.084269,2.825938,0.088303,0.080485,0.092459,0.081770,0.071433,0.076606,0.082881,0.090180
49370,12342,5e-4,0.522787,1.6867,1247.20,0.8070,0.099498,0.085713,2.768500,0.090089,0.088882,0.069666,0.083676,0.075205,0.081452,0.087377,0.085537
49380,12345,5e-4,0.505865,1.6584,1505.32,0.8205,0.096910,0.086382,2.614866,0.095184,0.087572,0.070433,0.094451,0.072220,0.084684,0.084471,0.097055
49390,12347,5e-4,0.485076,1.6243,1237.89,0.8573,0.095407,0.082188,2.482429,0.095614,0.099411,0.080450,0.080750,0.078303,0.079561,0.081150,0.078532
49400,12350,5e-4,0.558548,1.7481,1250.51,0.8117,0.100766,0.086742,2.975514,0.112391,0.103713,0.087507,0.080134,0.071153,0.081165,0.090279,0.091603
49410,12352,5e-4,0.454631,1.5756,1075.88,0.8389,0.093708,0.081759,2.348713,0.080948,0.106883,0.088725,0.080688,0.076478,0.078913,0.084196,0.079117
49420,12355,5e-4,0.454350,1.5751,1153.06,0.8618,0.093880,0.081883,2.352855,0.082043,0.083790,0.084879,0.087266,0.089675,0.083065,0.080079,0.080128
49430,12357,5e-4,0.439993,1.5527,1143.19,0.8106,0.094135,0.083045,2.341019,0.049502,0.067556,0.072310,0.069694,0.076535,0.087235,0.087094,0.083144
49440,12360,5e-4,0.492509,1.6364,1313.61,0.8298,0.096748,0.079577,2.588824,0.071454,0.073061,0.076874,0.084228,0.071512,0.084611,0.078475,0.072983
49450,12362,5e-4,0.505761,1.6582,1152.22,0.8570,0.098819,0.085667,2.592030,0.084867,0.075468,0.083623,0.090793,0.081511,0.086217,0.086595,0.079699
49460,12365,5e-4,0.465520,1.5928,1178.07,0.8571,0.097873,0.087532,2.383900,0.103720,0.106523,0.094150,0.080742,0.082192,0.082791,0.090722,0.079361
49470,12367,5e-4,0.509142,1.6639,1071.41,0.8235,0.102061,0.087536,2.699665,0.106187,0.102193,0.084289,0.073169,0.087929,0.083451,0.088429,0.089756
49480,12370,5e-4,0.508002,1.6620,1460.32,0.8444,0.098847,0.085727,2.628847,0.101477,0.093622,0.094182,0.082148,0.087984,0.085020,0.082699,0.085709
49490,12372,5e-4,0.532244,1.7027,1122.86,0.8150,0.100082,0.084087,2.799301,0.064826,0.087850,0.087133,0.081646,0.081069,0.083046,0.083379,0.085507
49500,12375,5e-4,0.515096,1.6738,1287.70,0.8364,0.099996,0.087256,2.720649,0.083624,0.083953,0.078964,0.084966,0.077764,0.075929,0.087515,0.100202
49510,12377,5e-4,0.416128,1.5161,1118.32,0.8068,0.091276,0.078596,2.211213,0.070585,0.080896,0.065982,0.069391,0.078766,0.076793,0.084293,0.070640
49520,12380,5e-4,0.433923,1.5433,1381.90,0.8582,0.090667,0.077912,2.184526,0.092283,0.094032,0.094578,0.075774,0.075294,0.079328,0.072396,0.078914
49530,12382,5e-4,0.586213,1.7972,1191.58,0.7995,0.101469,0.085816,3.087810,0.066293,0.081426,0.071670,0.077351,0.089006,0.080999,0.084384,0.095808
49540,12385,5e-4,0.487876,1.6289,1293.00,0.8286,0.096564,0.083236,2.546306,0.085989,0.092954,0.073576,0.070163,0.077296,0.078771,0.086725,0.089846
49550,12387,5e-4,0.502309,1.6525,1257.28,0.8266,0.096409,0.084533,2.551610,0.079244,0.096764,0.079133,0.081417,0.073815,0.082722,0.085635,0.081389
49560,12390,5e-4,0.495733,1.6417,1236.04,0.8324,0.096205,0.081811,2.606328,0.065231,0.066681,0.075842,0.076912,0.075738,0.080735,0.085129,0.076970
49570,12392,5e-4,0.521226,1.6841,1626.03,0.8253,0.099072,0.081093,2.649654,0.076421,0.075720,0.064442,0.072612,0.073973,0.072706,0.078927,0.087594
49580,12395,5e-4,0.587861,1.8001,1219.45,0.8345,0.103787,0.085029,3.069854,0.081527,0.083818,0.081371,0.078875,0.081996,0.081716,0.080224,0.096317
49590,12397,5e-4,0.509817,1.6650,1335.06,0.7872,0.097904,0.082848,2.709631,0.056219,0.071773,0.073504,0.082238,0.084309,0.084730,0.080649,0.085897
49600,12400,5e-4,0.500702,1.6499,1439.81,0.8403,0.096378,0.084183,2.552207,0.087742,0.084084,0.075055,0.074754,0.085642,0.078592,0.085351,0.073433
49610,12402,5e-4,0.450725,1.5694,1146.39,0.8068,0.094480,0.082614,2.365620,0.083412,0.084178,0.080043,0.077439,0.079970,0.076639,0.085135,0.085211
49620,12405,5e-4,0.511254,1.6674,1330.31,0.8241,0.097712,0.083236,2.656386,0.093927,0.096096,0.094884,0.080196,0.079401,0.078859,0.080957,0.078148
49630,12407,5e-4,0.503009,1.6537,1188.51,0.8302,0.097621,0.085848,2.562757,0.079596,0.096501,0.086985,0.094663,0.080862,0.083118,0.086877,0.085859
49640,12410,5e-4,0.532063,1.7024,1299.53,0.8460,0.097386,0.084589,2.764389,0.067908,0.069821,0.075980,0.078975,0.073554,0.084457,0.087430,0.083808
49650,12412,5e-4,0.548204,1.7301,1144.88,0.7975,0.098365,0.082197,2.907740,0.075220,0.078527,0.081903,0.078197,0.078676,0.080696,0.082264,0.084312
49660,12415,5e-4,0.537164,1.7111,1353.12,0.8550,0.098080,0.079957,2.787557,0.072229,0.080368,0.075327,0.079352,0.076617,0.080649,0.076521,0.082716
49670,12417,5e-4,0.478390,1.6135,1230.49,0.8160,0.093951,0.083691,2.454981,0.061406,0.070505,0.079097,0.080040,0.072779,0.089761,0.082252,0.085697
49680,12420,5e-4,0.501983,1.6520,1251.19,0.8395,0.097576,0.083651,2.598086,0.068617,0.098274,0.083002,0.090232,0.080749,0.085838,0.083240,0.085725
49690,12422,5e-4,0.493849,1.6386,1363.69,0.8284,0.097025,0.083117,2.563064,0.166174,0.099774,0.082367,0.078350,0.077000,0.076897,0.084395,0.081773
49700,12425,5e-4,0.515325,1.6742,1548.15,0.8345,0.098370,0.081713,2.666007,0.072736,0.084355,0.082710,0.080687,0.079309,0.078537,0.078877,0.085774
49710,12427,5e-4,0.475052,1.6081,1324.42,0.8162,0.094904,0.080352,2.465801,0.105397,0.091312,0.072776,0.072057,0.083680,0.077087,0.081988,0.080268
49720,12430,5e-4,0.724676,2.0641,1682.46,0.7556,0.108105,0.098916,4.042017,0.100626,0.081288,0.100434,0.088229,0.090433,0.097679,0.100098,0.112591
49730,12432,5e-4,0.472847,1.6046,1412.00,0.7800,0.094190,0.080325,2.471232,0.061358,0.079449,0.087120,0.077148,0.080298,0.077586,0.079663,0.076234
49740,12435,5e-4,0.485986,1.6258,1175.94,0.8450,0.097402,0.083241,2.533472,0.081180,0.079853,0.079458,0.086775,0.078899,0.080548,0.082822,0.081798
49750,12437,5e-4,0.449756,1.5679,1500.10,0.8067,0.093864,0.079815,2.288156,0.072964,0.087069,0.084124,0.081321,0.070095,0.078729,0.077042,0.081709
49760,12440,5e-4,0.436670,1.5475,1304.03,0.8261,0.092905,0.079413,2.302781,0.059148,0.071608,0.063281,0.069815,0.080791,0.082816,0.078536,0.079867
49770,12442,5e-4,0.563634,1.7570,1445.17,0.7836,0.101232,0.085773,2.974482,0.087725,0.099056,0.092974,0.083044,0.085018,0.086033,0.082544,0.086886
49780,12445,5e-4,0.438498,1.5504,1578.93,0.8435,0.093068,0.080799,2.248090,0.081435,0.059719,0.082760,0.070684,0.069645,0.075596,0.079702,0.094545
49790,12447,5e-4,0.554751,1.7415,1274.54,0.8064,0.104851,0.090374,2.938404,0.106725,0.093404,0.092432,0.098264,0.082872,0.085758,0.092075,0.091456
49800,12450,5e-4,0.487486,1.6282,1198.63,0.8495,0.099967,0.087799,2.561662,0.082583,0.085961,0.080973,0.089271,0.079156,0.084610,0.090578,0.087817
49810,12452,5e-4,0.462735,1.5884,1271.46,0.8108,0.094430,0.079331,2.365649,0.079509,0.070101,0.062158,0.076888,0.076515,0.075057,0.082004,0.071960
49820,12455,5e-4,0.551587,1.7360,1221.80,0.8185,0.104048,0.085657,2.968319,0.084286,0.080880,0.071215,0.077568,0.080512,0.088324,0.084736,0.087521
49830,12457,5e-4,0.515237,1.6740,1092.76,0.8596,0.102111,0.086515,2.635507,0.066634,0.082783,0.075838,0.087807,0.084478,0.084443,0.086495,0.086642
49840,12460,5e-4,0.493010,1.6372,1218.02,0.8394,0.102344,0.087150,2.655204,0.070380,0.111296,0.071171,0.089113,0.078561,0.079674,0.087726,0.089752
49850,12462,5e-4,0.477436,1.6119,1242.92,0.8259,0.097189,0.082002,2.425175,0.079694,0.072107,0.059379,0.074120,0.077467,0.075835,0.086396,0.083076
49860,12465,5e-4,0.494785,1.6401,1226.34,0.8378,0.096629,0.080670,2.609355,0.106328,0.094572,0.072625,0.073191,0.082753,0.076393,0.078684,0.083944
49870,12467,5e-4,0.552457,1.7375,1179.60,0.8225,0.100194,0.085097,2.915538,0.084886,0.087455,0.078316,0.081122,0.076067,0.081018,0.083165,0.094635
49880,12470,5e-4,0.504910,1.6568,1470.49,0.8001,0.098083,0.083065,2.650185,0.077226,0.074740,0.087051,0.083169,0.083313,0.081524,0.082041,0.082940
49890,12472,5e-4,0.511016,1.6670,1194.73,0.8087,0.096790,0.083817,2.650853,0.118727,0.082380,0.074315,0.078270,0.076078,0.081164,0.082315,0.090304
49900,12475,5e-4,0.507190,1.6606,1146.82,0.8480,0.098676,0.086999,2.676615,0.060290,0.077776,0.069448,0.088436,0.073671,0.084234,0.087308,0.101584
49910,12477,5e-4,0.493322,1.6377,1158.80,0.8109,0.096547,0.081776,2.588089,0.073600,0.087065,0.085626,0.073912,0.080324,0.080825,0.082389,0.081209
49920,12480,5e-4,0.459896,1.5839,1190.03,0.8410,0.094247,0.078302,2.447614,0.062770,0.089702,0.080458,0.073627,0.079371,0.076866,0.081310,0.072890
49930,12482,5e-4,0.513687,1.6714,1097.00,0.8470,0.099117,0.083959,2.695792,0.084500,0.078087,0.076315,0.074148,0.087123,0.080876,0.084439,0.083928
49940,12485,5e-4,0.532638,1.7034,1293.27,0.8249,0.099546,0.082212,2.805003,0.085682,0.077683,0.081730,0.075560,0.081479,0.077359,0.083406,0.079991
49950,12487,5e-4,0.524839,1.6902,1330.10,0.8257,0.097633,0.085034,2.692525,0.081109,0.083144,0.074350,0.075179,0.080521,0.084757,0.083413,0.084537
49960,12490,5e-4,0.513115,1.6705,1330.69,0.8516,0.099356,0.085589,2.636866,0.113214,0.107759,0.089220,0.073724,0.075904,0.083758,0.088763,0.084857
49970,12492,5e-4,0.453572,1.5739,1142.37,0.8561,0.092893,0.077145,2.275173,0.095948,0.091196,0.075297,0.078210,0.068885,0.070985,0.078828,0.082657
49980,12495,5e-4,0.441112,1.5544,1165.83,0.8461,0.094235,0.081495,2.282007,0.092123,0.093979,0.082510,0.075519,0.080385,0.078266,0.084827,0.071889
49990,12497,5e-4,0.507580,1.6613,1218.47,0.8199,0.100519,0.083509,2.670736,0.080512,0.071012,0.087194,0.095563,0.086312,0.080323,0.082848,0.081521
50000,12500,5e-4,0.460075,1.5842,1289.10,0.8271,0.096052,0.084522,2.429133,0.076142,0.066930,0.086257,0.084831,0.077264,0.078468,0.084893,0.085067
50010,12502,5e-4,0.504954,1.6569,1379.53,0.8138,0.098755,0.083050,2.568928,0.105650,0.098128,0.088771,0.078661,0.087349,0.080986,0.081762,0.075082
50020,12505,5e-4,0.515523,1.6745,1146.41,0.8384,0.097481,0.082009,2.745539,0.075020,0.078623,0.072403,0.079150,0.082665,0.084038,0.079917,0.081868
50030,12507,5e-4,0.500842,1.6501,1347.52,0.8087,0.099882,0.084438,2.582297,0.092848,0.105195,0.093326,0.075376,0.080725,0.084023,0.082824,0.083746
50040,12510,5e-4,0.517342,1.6776,1140.79,0.8067,0.102016,0.087628,2.812135,0.085019,0.099422,0.091367,0.085066,0.074711,0.085917,0.090700,0.082460
50050,12512,5e-4,0.533132,1.7043,1385.29,0.7896,0.097670,0.080259,2.806957,0.080469,0.084160,0.067783,0.075746,0.068264,0.075196,0.079791,0.078293
50060,12515,5e-4,0.476108,1.6098,1303.61,0.8196,0.094380,0.081470,2.470756,0.069617,0.075650,0.070148,0.069540,0.087944,0.079741,0.077167,0.083992
50070,12517,5e-4,0.556857,1.7452,1220.10,0.8027,0.101087,0.082055,3.018048,0.091227,0.078462,0.075453,0.074708,0.073882,0.082222,0.081073,0.084329
50080,12520,5e-4,0.498333,1.6460,1284.94,0.8603,0.096477,0.083485,2.595173,0.122962,0.086326,0.074118,0.078511,0.077608,0.078438,0.084009,0.121566
50090,12522,5e-4,0.483664,1.6220,1244.23,0.8211,0.096598,0.083055,2.541499,0.092717,0.093104,0.083891,0.069589,0.072197,0.080268,0.086334,0.084088
50100,12525,5e-4,0.469915,1.5999,1512.39,0.8412,0.095453,0.081693,2.394628,0.097463,0.095639,0.089190,0.073382,0.085262,0.078810,0.075930,0.086439
50110,12527,5e-4,0.544577,1.7239,1479.46,0.8012,0.102474,0.084446,2.850887,0.094831,0.080743,0.096693,0.076225,0.075783,0.085397,0.085957,0.081131
50120,12530,5e-4,0.465942,1.5935,1233.63,0.8467,0.095775,0.082038,2.415468,0.068859,0.109202,0.112435,0.091712,0.077474,0.081528,0.080506,0.079192
50130,12532,5e-4,0.521195,1.6840,1785.56,0.7975,0.096993,0.079752,2.684426,0.084434,0.093939,0.066646,0.076236,0.069244,0.078216,0.079345,0.075462
50140,12535,5e-4,0.480881,1.6175,1108.08,0.8800,0.096597,0.083263,2.505453,0.109048,0.076307,0.082479,0.072168,0.084570,0.083851,0.083150,0.083323
50150,12537,5e-4,0.489903,1.6322,1184.10,0.8356,0.095289,0.081478,2.569476,0.140379,0.090068,0.085565,0.087057,0.075543,0.079507,0.079585,0.086136
50160,12540,5e-4,0.476494,1.6104,1358.77,0.8542,0.091983,0.075651,2.434932,0.087204,0.085328,0.073911,0.076497,0.067463,0.068909,0.079638,0.071987
50170,12542,5e-4,0.505416,1.6577,1166.27,0.8298,0.098596,0.086709,2.668723,0.084548,0.078843,0.076617,0.076680,0.090492,0.083641,0.088394,0.087236
50180,12545,5e-4,0.467018,1.5952,1268.92,0.8895,0.092443,0.078660,2.360536,0.071304,0.095074,0.089004,0.070098,0.078413,0.077035,0.077693,0.081393
50190,12547,5e-4,0.531325,1.7012,1219.66,0.8093,0.103671,0.086463,2.811801,0.070347,0.092286,0.095102,0.082488,0.081285,0.077800,0.087333,0.088866
50200,12550,5e-4,0.516949,1.6769,1277.46,0.8451,0.100421,0.081376,2.744186,0.041899,0.095344,0.078700,0.075800,0.072389,0.081228,0.081193,0.086944
50210,12552,5e-4,0.526432,1.6929,1264.05,0.8255,0.100082,0.083668,2.758207,0.056100,0.083922,0.079355,0.072693,0.076748,0.071839,0.087396,0.088392
50220,12555,5e-4,0.472481,1.6040,1331.58,0.8288,0.094632,0.076345,2.473846,0.058763,0.059952,0.067414,0.075205,0.072711,0.074652,0.077285,0.074734
50230,12557,5e-4,0.465816,1.5933,1149.91,0.8442,0.092152,0.074963,2.373101,0.073603,0.072350,0.069419,0.067156,0.073440,0.072307,0.077404,0.074477
50240,12560,5e-4,0.588773,1.8018,1441.68,0.8135,0.102941,0.084790,3.133024,0.072812,0.088981,0.080512,0.081610,0.080269,0.082115,0.085302,0.091816
50250,12562,5e-4,0.518451,1.6794,1164.50,0.8169,0.097083,0.083092,2.687439,0.073491,0.098635,0.077086,0.064279,0.075154,0.084104,0.084427,0.086708
50260,12565,5e-4,0.481348,1.6183,1136.45,0.8532,0.095157,0.078949,2.558127,0.058064,0.058414,0.080893,0.075493,0.072198,0.088286,0.078113,0.074088
50270,12567,5e-4,0.546325,1.7269,1189.43,0.8096,0.099986,0.084626,2.877139,0.072628,0.075203,0.070435,0.081168,0.084135,0.082886,0.085685,0.082729
50280,12570,5e-4,0.458275,1.5813,1371.21,0.8441,0.094648,0.079746,2.366035,0.098696,0.088032,0.067601,0.063480,0.070372,0.078602,0.078525,0.085253
50290,12572,5e-4,0.471182,1.6019,1539.23,0.7936,0.097063,0.080752,2.461973,0.116802,0.105973,0.075586,0.074350,0.070133,0.071673,0.076815,0.085999
50300,12575,5e-4,0.485987,1.6258,1216.35,0.8127,0.096349,0.078863,2.610798,0.075722,0.086662,0.080978,0.073467,0.073678,0.077677,0.078492,0.081894
50310,12577,5e-4,0.512406,1.6693,1573.16,0.7884,0.100269,0.083903,2.673616,0.077621,0.096476,0.105273,0.080209,0.070480,0.080310,0.083333,0.088062
50320,12580,5e-4,0.503207,1.6540,1290.46,0.8621,0.098468,0.087013,2.648732,0.106481,0.067786,0.094598,0.093189,0.086970,0.084748,0.085956,0.073754
50330,12582,5e-4,0.545277,1.7251,1290.48,0.8107,0.099545,0.083015,2.852977,0.067899,0.072425,0.077464,0.088387,0.077687,0.076466,0.085391,0.086238
50340,12585,5e-4,0.481987,1.6193,1411.37,0.8440,0.095792,0.082515,2.465933,0.065637,0.082198,0.083402,0.073483,0.075097,0.081928,0.082325,0.088531
50350,12587,5e-4,0.519023,1.6804,1270.46,0.8146,0.098413,0.082468,2.762799,0.078924,0.077194,0.093134,0.082258,0.074867,0.081820,0.083251,0.083176
50360,12590,5e-4,0.544883,1.7244,1378.96,0.8468,0.099704,0.088180,2.820837,0.074346,0.094124,0.102010,0.076374,0.079516,0.087294,0.090896,0.085274
50370,12592,5e-4,0.478290,1.6133,1123.96,0.8514,0.094460,0.083354,2.484946,0.038295,0.059349,0.079103,0.077886,0.090323,0.087608,0.082911,0.077767
50380,12595,5e-4,0.475438,1.6087,1256.80,0.8635,0.093581,0.080272,2.442874,0.067654,0.078977,0.095931,0.084937,0.072350,0.080551,0.082066,0.076838
50390,12597,5e-4,0.493105,1.6374,1205.99,0.8321,0.097806,0.085919,2.548130,0.067460,0.080618,0.090339,0.082327,0.086110,0.084945,0.086457,0.077642
50400,12600,5e-4,0.476066,1.6097,1191.32,0.8359,0.095709,0.080932,2.542305,0.066546,0.112458,0.088329,0.075613,0.076028,0.075830,0.080940,0.085148
50410,12602,5e-4,0.468759,1.5980,1372.71,0.8336,0.093586,0.081047,2.417813,0.079544,0.089567,0.110387,0.067066,0.070385,0.078967,0.084110,0.082124
50420,12605,5e-4,0.531370,1.7013,1218.74,0.8436,0.100818,0.084667,2.766679,0.094153,0.082049,0.074485,0.068796,0.084990,0.086538,0.081933,0.088961
50430,12607,5e-4,0.483191,1.6212,1066.47,0.8364,0.095329,0.082992,2.502623,0.069493,0.071493,0.083678,0.069286,0.072631,0.086325,0.086594,0.079694
50440,12610,5e-4,0.480031,1.6161,1143.48,0.8934,0.096228,0.082149,2.478895,0.087678,0.086102,0.083343,0.073937,0.078056,0.088775,0.081504,0.068119
50450,12612,5e-4,0.498792,1.6467,1260.95,0.8397,0.093759,0.079843,2.578858,0.062168,0.069703,0.084015,0.074154,0.066886,0.075586,0.081456,0.083772
50460,12615,5e-4,0.460995,1.5857,1715.94,0.8426,0.093673,0.082451,2.343057,0.102129,0.076457,0.072938,0.072391,0.085120,0.075985,0.086620,0.081754
50470,12617,5e-4,0.472692,1.6043,1325.64,0.8218,0.097351,0.083703,2.419021,0.062013,0.077209,0.087017,0.070290,0.078143,0.082695,0.084569,0.087563
50480,12620,5e-4,0.512519,1.6695,1217.19,0.8572,0.100315,0.088239,2.708439,0.062961,0.071364,0.088828,0.085311,0.090251,0.086162,0.089902,0.081616
50490,12622,5e-4,0.492534,1.6365,1277.49,0.8225,0.096977,0.083927,2.596805,0.082742,0.069317,0.073303,0.072054,0.087758,0.077170,0.083999,0.090191
50500,12625,5e-4,0.512230,1.6690,1363.23,0.8134,0.098813,0.086077,2.723818,0.073127,0.090374,0.083225,0.082245,0.075508,0.087665,0.086262,0.085100
50510,12627,5e-4,0.504822,1.6567,1303.39,0.8222,0.098447,0.082297,2.586640,0.070356,0.101592,0.083437,0.074519,0.077130,0.083899,0.076488,0.087018
50520,12630,5e-4,0.536579,1.7101,1263.16,0.8449,0.099562,0.082705,2.819967,0.060100,0.072854,0.060958,0.071888,0.085778,0.082240,0.081962,0.085080
50530,12632,5e-4,0.449588,1.5677,1336.97,0.8307,0.092413,0.077331,2.334188,0.070548,0.097872,0.090311,0.085763,0.081563,0.079040,0.075477,0.074308
50540,12635,5e-4,0.480583,1.6170,1400.24,0.8427,0.098219,0.080875,2.501765,0.112710,0.084209,0.081491,0.084379,0.077125,0.077788,0.081500,0.080675
50550,12637,5e-4,0.551533,1.7359,1021.65,0.8299,0.102253,0.089079,2.877544,0.056611,0.076662,0.094924,0.086948,0.099650,0.080823,0.090683,0.076164
50560,12640,5e-4,0.529381,1.6979,1386.82,0.8267,0.100570,0.086544,2.749508,0.092592,0.091967,0.089873,0.075378,0.088000,0.082099,0.086953,0.088394
50570,12642,5e-4,0.540642,1.7171,1215.64,0.8093,0.101084,0.084859,2.861248,0.078495,0.083606,0.067628,0.082531,0.081868,0.083629,0.083508,0.089751
50580,12645,5e-4,0.475721,1.6092,1236.85,0.8732,0.099797,0.089853,2.421236,0.086597,0.096780,0.089498,0.078834,0.078476,0.086101,0.090468,0.098623
50590,12647,5e-4,0.569618,1.7676,1271.60,0.8268,0.103719,0.093888,2.983130,0.094796,0.106911,0.100301,0.086798,0.085640,0.087130,0.095774,0.099858
50600,12650,5e-4,0.490762,1.6336,1155.98,0.8498,0.097356,0.084392,2.595550,0.090431,0.103736,0.087922,0.074470,0.076952,0.085827,0.084210,0.080942
50610,12652,5e-4,0.486355,1.6264,1441.60,0.8674,0.094336,0.078376,2.451939,0.100197,0.091961,0.087545,0.082509,0.071892,0.073908,0.076237,0.079096
50620,12655,5e-4,0.472671,1.6043,1545.78,0.8629,0.094073,0.080747,2.446670,0.078185,0.068409,0.078627,0.068592,0.071394,0.080772,0.076581,0.092896
50630,12657,5e-4,0.561234,1.7528,1402.51,0.8245,0.097810,0.079857,2.929279,0.065130,0.077728,0.069846,0.074178,0.073433,0.075371,0.082265,0.081606
50640,12660,5e-4,0.446380,1.5626,1216.11,0.8547,0.091743,0.079222,2.356744,0.066054,0.065317,0.079587,0.070923,0.070478,0.080450,0.079970,0.085472
50650,12662,5e-4,0.499793,1.6484,1251.21,0.8483,0.096696,0.083255,2.557720,0.065234,0.091773,0.075018,0.069493,0.082692,0.082062,0.080839,0.089306
50660,12665,5e-4,0.490479,1.6331,1364.27,0.8714,0.094781,0.080883,2.492893,0.054895,0.059752,0.063125,0.072184,0.085747,0.080187,0.080138,0.082856
50670,12667,5e-4,0.566944,1.7629,1177.23,0.8301,0.101009,0.083065,2.952700,0.081555,0.076402,0.067461,0.094851,0.081638,0.073101,0.084158,0.091609
50680,12670,5e-4,0.459830,1.5838,1214.92,0.8595,0.092568,0.078688,2.401784,0.058043,0.063688,0.081335,0.068722,0.078691,0.074854,0.082664,0.072792
50690,12672,5e-4,0.528404,1.6962,1566.65,0.8162,0.099451,0.084311,2.732269,0.086130,0.075357,0.073286,0.080567,0.078355,0.081469,0.087426,0.082518
50700,12675,5e-4,0.492972,1.6372,1286.58,0.8485,0.095338,0.080663,2.593091,0.068972,0.080625,0.082530,0.084013,0.086924,0.082066,0.075977,0.088499
50710,12677,5e-4,0.517355,1.6776,1578.01,0.8057,0.098125,0.081770,2.715424,0.067261,0.089610,0.086018,0.074268,0.074682,0.076776,0.080848,0.081539
50720,12680,5e-4,0.486889,1.6272,1286.07,0.8419,0.095624,0.082860,2.574474,0.079454,0.068191,0.066053,0.084232,0.074708,0.083060,0.085376,0.072199
50730,12682,5e-4,0.482947,1.6208,1216.49,0.8367,0.098006,0.084985,2.520278,0.098073,0.080991,0.084677,0.076203,0.081138,0.077985,0.087359,0.090595
50740,12685,5e-4,0.488305,1.6296,1320.22,0.8516,0.095347,0.080407,2.529523,0.099351,0.090528,0.084938,0.073826,0.074249,0.078137,0.082632,0.082426
50750,12687,5e-4,0.512087,1.6688,1509.33,0.8207,0.096442,0.081538,2.689632,0.078103,0.076928,0.077296,0.065753,0.077531,0.081965,0.078537,0.088227
50760,12690,5e-4,0.539511,1.7152,1161.38,0.8613,0.101223,0.085386,2.855537,0.069679,0.083357,0.069802,0.079000,0.076743,0.084753,0.090255,0.083366
50770,12692,5e-4,0.517059,1.6771,1256.78,0.8321,0.094824,0.081835,2.672454,0.112177,0.079550,0.090424,0.077986,0.072414,0.080998,0.081695,0.082053
50780,12695,5e-4,0.522312,1.6859,1222.50,0.8480,0.096277,0.080867,2.692174,0.065536,0.081996,0.086731,0.075817,0.086142,0.077219,0.079684,0.085124
50790,12697,5e-4,0.585057,1.7951,1278.46,0.8042,0.101613,0.082813,3.137856,0.083595,0.091187,0.082532,0.072715,0.083434,0.078149,0.082076,0.081963
50800,12700,5e-4,0.499026,1.6471,1309.86,0.8332,0.095517,0.077975,2.616150,0.084409,0.089444,0.082502,0.064723,0.064829,0.077278,0.079848,0.074148
50810,12702,5e-4,0.515771,1.6749,1576.62,0.8165,0.095301,0.079233,2.719688,0.082573,0.073042,0.060891,0.069265,0.075369,0.077905,0.082735,0.077868
50820,12705,5e-4,0.535861,1.7089,1314.01,0.8580,0.097906,0.082278,2.826233,0.080226,0.088450,0.070795,0.090374,0.071317,0.081602,0.081805,0.085950
50830,12707,5e-4,0.487724,1.6286,1512.30,0.8499,0.096552,0.083916,2.495900,0.078904,0.064343,0.071588,0.079161,0.086877,0.077675,0.081437,0.089265
50840,12710,5e-4,0.548285,1.7303,1322.87,0.8743,0.102507,0.092425,2.855312,0.092900,0.096009,0.095598,0.121798,0.084636,0.087662,0.089713,0.091258
50850,12712,5e-4,0.472446,1.6039,1168.02,0.8487,0.096536,0.085829,2.467631,0.069957,0.082550,0.082155,0.083017,0.085841,0.084148,0.087076,0.080696
50860,12715,5e-4,0.525440,1.6912,1289.82,0.8515,0.101135,0.086038,2.793447,0.088020,0.071307,0.083283,0.069045,0.083427,0.082014,0.087729,0.090338
50870,12717,5e-4,0.450646,1.5693,1420.72,0.8573,0.089664,0.078275,2.263181,0.081798,0.084747,0.068741,0.079125,0.076934,0.074662,0.076741,0.081126
50880,12720,5e-4,0.548611,1.7308,1423.14,0.8262,0.098727,0.082003,2.895192,0.076285,0.081708,0.091201,0.089307,0.067539,0.084479,0.078478,0.081113
50890,12722,5e-4,0.463086,1.5890,1188.61,0.8538,0.095684,0.081345,2.382390,0.137504,0.102814,0.091744,0.074975,0.071225,0.081951,0.081987,0.079998
50900,12725,5e-4,0.479178,1.6147,1210.00,0.8735,0.095226,0.083863,2.477036,0.070909,0.091023,0.072307,0.067484,0.082616,0.075832,0.085056,0.096243
50910,12727,5e-4,0.463376,1.5894,1231.86,0.8292,0.094384,0.079418,2.436175,0.064931,0.073585,0.072257,0.074568,0.071542,0.076012,0.081090,0.078913
50920,12730,5e-4,0.534504,1.7066,1542.29,0.8476,0.098095,0.080875,2.686288,0.075121,0.090931,0.086700,0.085152,0.075278,0.077225,0.081286,0.081157
