step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1,word_loss,dew_d1,dew_d2,dew_d4,dew_d8,dew_d16,dew_d32,dew_d64,dew_d128
28500,7125,5e-4,0.542474,1.7203,2795.49,1.6156,0.091047,0.054678,2.824254,0.050819,0.047668,0.061384,0.047527,0.055988,0.054653,0.055330,0.051152
28510,7127,5e-4,0.581870,1.7894,2516.50,1.5905,0.094387,0.057335,3.084448,0.058972,0.062663,0.061571,0.062559,0.052634,0.056321,0.056505,0.054652
28520,7130,5e-4,0.546410,1.7270,2448.10,1.6072,0.091638,0.057669,2.872522,0.075125,0.068533,0.055211,0.049215,0.057653,0.057070,0.058971,0.057052
28530,7132,5e-4,0.493045,1.6373,2876.60,1.5857,0.088220,0.054681,2.525737,0.041088,0.047977,0.056065,0.050193,0.059311,0.056145,0.056751,0.054373
28540,7135,5e-4,0.489453,1.6314,2528.84,1.6080,0.086309,0.056411,2.558917,0.058700,0.062467,0.067249,0.048515,0.057550,0.049501,0.055572,0.056633
28550,7137,5e-4,0.478706,1.6140,2250.37,1.5835,0.087204,0.055334,2.489882,0.041050,0.069830,0.059486,0.053174,0.054107,0.054840,0.052092,0.061589
28560,7140,5e-4,0.563478,1.7568,2568.28,1.6150,0.091381,0.057542,2.918819,0.066670,0.057751,0.054287,0.057303,0.055481,0.057939,0.054221,0.060313
28570,7142,5e-4,0.478813,1.6142,2372.17,1.6019,0.084725,0.053364,2.442925,0.032382,0.048421,0.058508,0.050112,0.053885,0.054809,0.054697,0.050423
28580,7145,5e-4,0.559574,1.7499,3179.87,1.6219,0.091818,0.056089,2.836820,0.043093,0.058257,0.055961,0.052456,0.057054,0.054373,0.053317,0.058824
28590,7147,5e-4,0.511212,1.6673,2228.42,1.5337,0.088628,0.056221,2.730968,0.050503,0.049537,0.048320,0.063487,0.056376,0.058967,0.055472,0.053014
28600,7150,5e-4,0.528140,1.6958,2462.93,1.6581,0.093268,0.059798,2.695601,0.054352,0.050360,0.055295,0.056811,0.058613,0.058736,0.063267,0.058851
28610,7152,5e-4,0.604449,1.8302,2648.41,1.6251,0.095531,0.058220,3.098974,0.065248,0.047358,0.051387,0.056699,0.057180,0.058505,0.056307,0.064836
28620,7155,5e-4,0.508687,1.6631,2252.77,1.6107,0.089936,0.058207,2.645280,0.033948,0.056193,0.049489,0.054049,0.053879,0.058195,0.058864,0.061817
28630,7157,5e-4,0.481443,1.6184,2316.76,1.6032,0.089818,0.057908,2.512203,0.061869,0.061935,0.056157,0.054434,0.056204,0.056039,0.058815,0.056969
28640,7160,5e-4,0.530241,1.6993,2490.45,1.6588,0.090829,0.058544,2.703839,0.090465,0.058782,0.060092,0.058752,0.053595,0.060820,0.058049,0.059841
28650,7162,5e-4,0.464980,1.5920,2644.04,1.6320,0.087992,0.055288,2.366328,0.070805,0.056093,0.065537,0.053461,0.055176,0.056897,0.055610,0.048692
28660,7165,5e-4,0.508329,1.6625,3073.05,1.6035,0.092125,0.056726,2.648369,0.055717,0.053948,0.053721,0.063908,0.051448,0.053102,0.056529,0.060298
28670,7167,5e-4,0.534000,1.7057,2499.70,1.6209,0.092702,0.058291,2.745684,0.049663,0.061451,0.062720,0.056531,0.054376,0.055977,0.057785,0.061377
28680,7170,5e-4,0.548165,1.7301,2965.72,1.6237,0.093113,0.058298,2.778553,0.046464,0.048134,0.052126,0.056573,0.061251,0.060508,0.054893,0.059380
28690,7172,5e-4,0.525200,1.6908,2342.74,1.6492,0.089743,0.057634,2.637615,0.033766,0.061325,0.048425,0.046594,0.054861,0.056542,0.057033,0.060800
28700,7175,5e-4,0.583235,1.7918,2258.63,1.6658,0.094734,0.062334,3.007281,0.067496,0.057520,0.055997,0.050865,0.052683,0.072293,0.061889,0.062339
28710,7177,5e-4,0.486353,1.6264,2446.05,1.5962,0.087540,0.055586,2.513079,0.049508,0.055650,0.058703,0.049840,0.049033,0.057366,0.054163,0.055099
28720,7180,5e-4,0.469519,1.5992,2374.49,1.6465,0.086575,0.053650,2.396088,0.049159,0.063554,0.054116,0.049836,0.050720,0.050958,0.056126,0.050201
28730,7182,5e-4,0.491339,1.6345,2413.37,1.5606,0.088915,0.057368,2.571231,0.045173,0.047430,0.059242,0.061063,0.052598,0.060178,0.057339,0.055485
28740,7185,5e-4,0.496596,1.6431,2465.00,1.6446,0.086466,0.054159,2.547594,0.051264,0.051281,0.050726,0.048140,0.053641,0.055568,0.053918,0.053421
28750,7187,5e-4,0.515050,1.6737,2090.12,1.6264,0.088704,0.055917,2.671371,0.049750,0.061643,0.052418,0.057003,0.055857,0.055874,0.055380,0.051317
28760,7190,5e-4,0.507704,1.6615,2631.25,1.6987,0.090240,0.055830,2.602197,0.071067,0.050098,0.052259,0.056933,0.053364,0.054514,0.054766,0.062603
28770,7192,5e-4,0.545387,1.7253,2902.15,1.5890,0.092480,0.061874,2.861238,0.068397,0.086403,0.054437,0.061462,0.053369,0.058330,0.063279,0.065277
28780,7195,5e-4,0.515732,1.6749,2352.53,1.7303,0.090248,0.056069,2.729293,0.057333,0.052070,0.054324,0.057669,0.049912,0.056917,0.057810,0.056026
28790,7197,5e-4,0.556549,1.7446,3154.80,1.6051,0.093895,0.058977,2.884332,0.046188,0.048591,0.056374,0.054564,0.057351,0.061332,0.057194,0.063019
28800,7200,5e-4,0.569320,1.7671,2896.94,1.5674,0.095550,0.059156,3.006176,0.050466,0.069370,0.069266,0.063937,0.054160,0.056279,0.059286,0.065974
28810,7202,5e-4,0.547061,1.7282,2527.93,1.5817,0.092556,0.056949,2.896264,0.047294,0.056089,0.060523,0.050171,0.056671,0.053998,0.057428,0.051908
28820,7205,5e-4,0.581117,1.7880,3045.54,1.5529,0.097797,0.062793,3.072135,0.057006,0.065418,0.063549,0.053377,0.056333,0.060005,0.061271,0.068329
28830,7207,5e-4,0.505264,1.6574,3128.50,1.6095,0.089074,0.056751,2.605829,0.053272,0.049370,0.063376,0.056366,0.055286,0.058467,0.057576,0.049177
28840,7210,5e-4,0.541169,1.7180,2674.35,1.6978,0.092698,0.058124,2.897325,0.059148,0.057840,0.068759,0.051523,0.055872,0.053997,0.057217,0.059828
28850,7212,5e-4,0.517303,1.6775,2339.33,1.6989,0.088632,0.054812,2.657410,0.055949,0.042544,0.050143,0.054350,0.051699,0.053370,0.057578,0.054370
28860,7215,5e-4,0.546267,1.7268,2504.49,1.6429,0.093099,0.058259,2.876146,0.040927,0.046494,0.049145,0.050330,0.055969,0.056194,0.059842,0.059071
28870,7217,5e-4,0.542106,1.7196,2271.90,1.7284,0.090651,0.056615,2.767924,0.049889,0.056653,0.055585,0.066951,0.052801,0.052409,0.058892,0.056924
28880,7220,5e-4,0.555548,1.7429,2633.24,1.6707,0.094205,0.059130,2.897289,0.057916,0.064356,0.060495,0.061179,0.059834,0.057193,0.058886,0.056072
28890,7222,5e-4,0.551411,1.7357,2619.32,1.6166,0.093432,0.057476,2.953990,0.051162,0.063877,0.061383,0.053718,0.051847,0.054238,0.059671,0.057461
28900,7225,5e-4,0.562475,1.7550,2417.45,1.7119,0.093462,0.059961,2.914449,0.040510,0.038826,0.058767,0.063721,0.060558,0.059551,0.061388,0.056282
28910,7227,5e-4,0.511769,1.6682,2530.88,1.6355,0.089650,0.057074,2.650741,0.039286,0.057193,0.052781,0.050761,0.058841,0.057619,0.053734,0.066721
28920,7230,5e-4,0.541214,1.7181,2273.75,1.6792,0.090262,0.055086,2.866282,0.049973,0.050108,0.055513,0.056153,0.055636,0.059221,0.054552,0.054402
28930,7232,5e-4,0.479779,1.6157,2783.62,1.7085,0.087813,0.054302,2.434109,0.051403,0.053024,0.044993,0.051289,0.055093,0.053187,0.056543,0.049868
28940,7235,5e-4,0.544653,1.7240,3407.43,1.6902,0.091169,0.057788,2.793594,0.052535,0.051310,0.059412,0.054199,0.055760,0.056502,0.057879,0.057316
28950,7237,5e-4,0.592768,1.8090,2278.63,1.6574,0.094949,0.059250,3.128232,0.057356,0.058838,0.060389,0.055633,0.061776,0.058297,0.059662,0.059634
28960,7240,5e-4,0.549011,1.7315,2260.95,1.7400,0.091505,0.059555,2.792027,0.047566,0.050752,0.059555,0.059793,0.055134,0.059354,0.060845,0.056465
28970,7242,5e-4,0.568612,1.7658,2388.30,1.6614,0.092241,0.057788,2.962266,0.040839,0.042363,0.050846,0.054411,0.054077,0.060004,0.057384,0.064060
28980,7245,5e-4,0.514676,1.6731,2496.98,1.6813,0.089244,0.056400,2.704020,0.049673,0.053263,0.056595,0.048778,0.058619,0.055984,0.056005,0.052759
28990,7247,5e-4,0.545916,1.7262,2788.61,1.6901,0.090147,0.056909,2.810937,0.058743,0.063634,0.055133,0.056623,0.059237,0.055915,0.057549,0.050667
29000,7250,5e-4,0.497414,1.6445,2977.93,1.8005,0.085801,0.052890,2.529392,0.043463,0.043482,0.046210,0.053232,0.046226,0.055855,0.051838,0.053906
29010,7252,5e-4,0.547737,1.7293,2461.19,1.6327,0.089258,0.057357,2.891457,0.038774,0.042010,0.047992,0.058525,0.054541,0.055390,0.056095,0.060859
29020,7255,5e-4,0.498656,1.6465,2404.34,1.7513,0.087626,0.056005,2.619652,0.047149,0.045813,0.048429,0.055944,0.053642,0.051975,0.060156,0.059535
29030,7257,5e-4,0.564327,1.7583,2762.99,1.6633,0.093524,0.058858,3.004413,0.075768,0.068096,0.058297,0.059218,0.052427,0.056546,0.061388,0.052009
29040,7260,5e-4,0.553053,1.7386,2361.91,1.6346,0.093709,0.060802,3.004269,0.036952,0.061779,0.057423,0.057474,0.055066,0.064365,0.062942,0.059336
29050,7262,5e-4,0.551955,1.7366,2689.23,1.6969,0.092130,0.057189,2.893156,0.048113,0.048022,0.052455,0.058398,0.064044,0.058789,0.056403,0.055334
29060,7265,5e-4,0.521085,1.6839,3601.27,1.7239,0.089422,0.055156,2.684432,0.042263,0.049575,0.057282,0.056837,0.053457,0.055320,0.054557,0.054251
29070,7267,5e-4,0.498194,1.6457,2439.09,1.7711,0.085700,0.053918,2.600690,0.035457,0.047481,0.056075,0.049456,0.052625,0.055635,0.055192,0.052482
29080,7270,5e-4,0.459788,1.5837,2604.91,1.8148,0.086343,0.055075,2.362809,0.055111,0.072713,0.064523,0.059789,0.054802,0.050872,0.056631,0.052132
29090,7272,5e-4,0.493639,1.6383,2571.21,1.8626,0.089878,0.057596,2.539274,0.059147,0.053411,0.056008,0.051265,0.058244,0.056727,0.060073,0.053302
29100,7275,5e-4,0.596492,1.8157,3658.95,1.8048,0.094182,0.058196,3.154798,0.051399,0.040081,0.054574,0.050635,0.053450,0.057209,0.060102,0.058406
29110,7277,5e-4,0.539784,1.7156,3604.92,1.8293,0.092162,0.059667,2.754481,0.066279,0.071958,0.059725,0.061178,0.052670,0.056068,0.052916,0.066392
29120,7280,5e-4,0.489619,1.6317,2841.15,1.8245,0.091508,0.057739,2.547512,0.048705,0.047753,0.052545,0.054313,0.057359,0.055053,0.057073,0.059232
29130,7282,5e-4,0.464514,1.5912,2519.74,1.8307,0.089293,0.057177,2.438144,0.051607,0.058347,0.061643,0.055347,0.058284,0.053954,0.059362,0.050868
29140,7285,5e-4,0.520084,1.6822,2638.37,1.8205,0.089234,0.055900,2.758349,0.037749,0.043982,0.050751,0.062427,0.059609,0.061490,0.053934,0.056035
29150,7287,5e-4,0.553521,1.7394,3060.15,1.7947,0.092350,0.058843,2.923495,0.058217,0.061045,0.060046,0.052567,0.054033,0.055920,0.059445,0.056328
29160,7290,5e-4,0.556464,1.7445,2999.91,1.7769,0.094103,0.058086,2.928895,0.049021,0.065883,0.048503,0.047174,0.050919,0.059018,0.060223,0.061633
29170,7292,5e-4,0.532346,1.7029,3092.91,1.8225,0.089343,0.055721,2.734035,0.046904,0.077283,0.056419,0.054903,0.055221,0.054186,0.054402,0.053463
29180,7295,5e-4,0.532871,1.7038,2648.56,1.8691,0.089514,0.055683,2.793514,0.064538,0.081308,0.060231,0.056186,0.052437,0.054175,0.055711,0.055794
29190,7297,5e-4,0.500447,1.6495,2557.57,1.8286,0.087730,0.054630,2.620560,0.054502,0.057215,0.056063,0.046811,0.052387,0.052814,0.053969,0.059237
29200,7300,5e-4,0.479994,1.6161,3193.49,1.8759,0.085569,0.052151,2.446514,0.039403,0.045961,0.047061,0.047584,0.046486,0.053884,0.055285,0.050468
29210,7302,5e-4,0.573533,1.7745,2748.24,1.8293,0.094109,0.060063,2.972197,0.067865,0.078705,0.058626,0.061674,0.051564,0.058075,0.061754,0.055479
29220,7305,5e-4,0.502392,1.6527,2914.26,1.8733,0.087628,0.054825,2.594292,0.042074,0.057430,0.063953,0.057158,0.055542,0.052730,0.054450,0.054027
29230,7307,5e-4,0.544790,1.7242,3065.95,1.8375,0.093146,0.057528,2.840924,0.064986,0.064792,0.061133,0.052626,0.056631,0.058197,0.056972,0.056324
29240,7310,5e-4,0.497760,1.6450,3090.34,1.7838,0.089551,0.056269,2.615722,0.051191,0.052842,0.056495,0.061024,0.053215,0.054767,0.054575,0.059117
29250,7312,5e-4,0.517525,1.6779,2657.90,1.8284,0.092569,0.058617,2.692119,0.050218,0.050785,0.056674,0.052052,0.053772,0.056033,0.059586,0.067235
29260,7315,5e-4,0.616012,1.8515,2801.03,1.9023,0.097377,0.059091,3.213251,0.057453,0.057730,0.062861,0.051763,0.057572,0.055001,0.060062,0.059875
29270,7317,5e-4,0.506350,1.6592,2775.14,1.8458,0.090618,0.058291,2.664994,0.054133,0.051793,0.056539,0.055400,0.061490,0.054709,0.055946,0.065505
29280,7320,5e-4,0.565572,1.7605,2829.41,1.9177,0.095524,0.060838,2.943629,0.034335,0.068048,0.051544,0.056185,0.056401,0.058801,0.061891,0.061692
29290,7322,5e-4,0.528709,1.6967,2590.81,1.8744,0.090375,0.056674,2.730451,0.057312,0.063860,0.055365,0.056144,0.049537,0.059153,0.055781,0.057028
29300,7325,5e-4,0.565642,1.7606,2956.55,1.8342,0.094279,0.057373,2.977336,0.057284,0.063191,0.060480,0.053266,0.052499,0.052996,0.055215,0.064061
29310,7327,5e-4,0.567568,1.7640,3054.83,1.7499,0.092863,0.057734,3.022410,0.054442,0.065766,0.048440,0.060719,0.055431,0.057831,0.057599,0.057971
29320,7330,5e-4,0.505344,1.6576,2611.74,1.8263,0.088073,0.054786,2.664846,0.049347,0.069811,0.057304,0.048167,0.057740,0.053690,0.053101,0.052013
29330,7332,5e-4,0.560775,1.7520,3715.56,1.7421,0.094658,0.059244,2.934422,0.103519,0.069904,0.048057,0.059195,0.061078,0.057793,0.057842,0.059680
29340,7335,5e-4,0.521544,1.6846,2593.64,1.9168,0.090997,0.057435,2.675742,0.058659,0.050076,0.045958,0.051892,0.052518,0.058656,0.060262,0.054131
29350,7337,5e-4,0.522804,1.6868,2442.57,1.8688,0.090254,0.057316,2.728467,0.052355,0.069127,0.056554,0.048193,0.055683,0.060007,0.057457,0.053851
29360,7340,5e-4,0.524598,1.6898,2939.63,1.9453,0.091773,0.058534,2.626692,0.032277,0.053215,0.053034,0.055952,0.061274,0.057041,0.059160,0.061661
29370,7342,5e-4,0.491031,1.6340,3169.48,1.7727,0.088398,0.054750,2.526005,0.048732,0.076555,0.067465,0.051491,0.051708,0.054515,0.055529,0.049820
29380,7345,5e-4,0.542393,1.7201,3016.25,1.8280,0.092209,0.057219,2.830092,0.060497,0.052824,0.055626,0.056090,0.051383,0.056503,0.056471,0.060169
29390,7347,5e-4,0.539095,1.7145,2489.00,1.8221,0.090118,0.057900,2.818597,0.069350,0.058865,0.053819,0.055988,0.056867,0.056149,0.060157,0.049942
29400,7350,5e-4,0.547047,1.7281,2792.74,1.7721,0.089852,0.057324,2.921199,0.042324,0.051267,0.060182,0.050912,0.055790,0.057457,0.055200,0.059745
29410,7352,5e-4,0.509292,1.6641,3162.38,1.8504,0.086936,0.054697,2.604864,0.043482,0.055278,0.053097,0.050676,0.053410,0.056030,0.054706,0.054182
29420,7355,5e-4,0.555165,1.7422,3500.78,1.8215,0.091135,0.058703,2.832200,0.045716,0.047924,0.063438,0.061717,0.051429,0.059414,0.059418,0.058741
29430,7357,5e-4,0.489141,1.6309,2930.17,1.7841,0.086478,0.055596,2.539115,0.059559,0.066730,0.070776,0.060783,0.055390,0.052209,0.057560,0.052812
29440,7360,5e-4,0.506450,1.6594,2674.43,1.8253,0.089992,0.057426,2.649547,0.057837,0.068041,0.071665,0.053477,0.059259,0.056506,0.057629,0.053611
29450,7362,5e-4,0.495012,1.6405,3020.60,1.8040,0.089306,0.057573,2.539684,0.057427,0.050032,0.053971,0.052109,0.051040,0.058933,0.058986,0.059505
29460,7365,5e-4,0.486581,1.6267,2866.72,1.7675,0.085870,0.054996,2.574064,0.060340,0.060769,0.054792,0.049531,0.048456,0.049549,0.059041,0.067769
29470,7367,5e-4,0.513433,1.6710,2405.03,1.7989,0.089889,0.057451,2.662218,0.048134,0.054319,0.049287,0.067707,0.062262,0.053858,0.055953,0.061022
29480,7370,5e-4,0.530977,1.7006,2355.51,1.7335,0.092410,0.060083,2.787659,0.058490,0.059295,0.065933,0.057000,0.055601,0.060544,0.061842,0.060684
29490,7372,5e-4,0.486778,1.6271,2260.25,1.6295,0.087897,0.055526,2.534295,0.045953,0.056216,0.064587,0.070359,0.056759,0.053014,0.054086,0.056516
29500,7375,5e-4,0.551803,1.7364,2494.88,1.6291,0.091164,0.057478,2.806983,0.049188,0.069886,0.051040,0.053439,0.055113,0.053096,0.055877,0.063768
29510,7377,5e-4,0.558521,1.7481,2783.49,1.5927,0.089568,0.056734,2.821104,0.056842,0.063724,0.065080,0.058877,0.053940,0.049760,0.058575,0.056861
29520,7380,5e-4,0.557700,1.7467,2878.17,1.5604,0.091596,0.056535,2.915157,0.055046,0.066871,0.053044,0.058185,0.060570,0.058427,0.054958,0.053730
29530,7382,5e-4,0.467278,1.5956,2592.53,1.5920,0.084655,0.054574,2.397637,0.064282,0.051990,0.057503,0.050842,0.052717,0.055687,0.055123,0.050906
29540,7385,5e-4,0.537413,1.7116,3131.46,1.5448,0.089989,0.055570,2.813344,0.061843,0.058866,0.057104,0.060701,0.055134,0.052999,0.054842,0.054383
29550,7387,5e-4,0.465871,1.5934,2386.53,1.6625,0.086719,0.057495,2.367776,0.086898,0.057374,0.045777,0.050378,0.065946,0.055587,0.057545,0.058326
29560,7390,5e-4,0.534387,1.7064,2478.69,1.6342,0.092078,0.059990,2.837212,0.075414,0.097798,0.067535,0.062766,0.058795,0.056190,0.062296,0.057668
29570,7392,5e-4,0.560755,1.7520,2407.09,1.5962,0.094341,0.061315,2.989770,0.053636,0.059214,0.060847,0.068833,0.059953,0.060994,0.059808,0.062304
29580,7395,5e-4,0.556318,1.7442,2593.76,1.6563,0.093430,0.059044,2.875555,0.060256,0.053018,0.057790,0.058321,0.057880,0.060205,0.056861,0.062077
29590,7397,5e-4,0.557117,1.7456,2443.15,1.6296,0.091385,0.057429,2.910165,0.055327,0.054744,0.060219,0.058817,0.053429,0.054817,0.057927,0.055553
29600,7400,5e-4,0.475392,1.6086,2146.63,1.6798,0.085359,0.056457,2.463934,0.050313,0.055501,0.053064,0.051963,0.057791,0.056153,0.056868,0.054486
29610,7402,5e-4,0.562147,1.7544,2565.76,1.6458,0.092500,0.058182,2.903787,0.043750,0.053146,0.063977,0.058221,0.055010,0.056941,0.056922,0.063423
29620,7405,5e-4,0.562684,1.7554,2981.75,1.6578,0.091601,0.057984,2.927188,0.049416,0.057782,0.054178,0.056083,0.053088,0.056936,0.056614,0.061917
29630,7407,5e-4,0.491642,1.6350,2958.17,1.6699,0.085711,0.054065,2.531264,0.053808,0.072440,0.054413,0.051664,0.055411,0.051552,0.054455,0.052614
29640,7410,5e-4,0.583743,1.7927,2298.46,1.6381,0.093777,0.060956,3.107496,0.038566,0.041449,0.064870,0.060733,0.061956,0.060045,0.061580,0.062696
29650,7412,5e-4,0.494060,1.6390,2530.81,1.6604,0.088945,0.055485,2.554150,0.042789,0.051120,0.044348,0.064861,0.053250,0.054981,0.052832,0.061121
29660,7415,5e-4,0.523187,1.6874,3073.37,1.6971,0.091711,0.056838,2.700190,0.072298,0.056110,0.049576,0.044499,0.057263,0.058392,0.055892,0.058005
29670,7417,5e-4,0.542662,1.7206,2391.28,1.6579,0.090699,0.057908,2.826761,0.055297,0.066300,0.060100,0.049374,0.056557,0.059589,0.057007,0.058660
29680,7420,5e-4,0.504402,1.6560,2051.27,1.7406,0.087507,0.056794,2.590062,0.053251,0.054488,0.054345,0.056340,0.054583,0.053186,0.060873,0.049553
29690,7422,5e-4,0.534892,1.7073,2526.69,1.7582,0.093467,0.058318,2.776192,0.048250,0.047228,0.058331,0.058065,0.055657,0.057082,0.057865,0.060052
29700,7425,5e-4,0.512798,1.6700,2403.16,1.7465,0.089878,0.055589,2.643281,0.046363,0.059948,0.048188,0.059882,0.054222,0.050429,0.056764,0.054664
29710,7427,5e-4,0.535290,1.7079,2824.21,1.7058,0.094303,0.059027,2.809360,0.057198,0.059330,0.066232,0.060128,0.055222,0.058480,0.055506,0.063443
29720,7430,5e-4,0.495579,1.6414,2549.43,1.7191,0.087049,0.055489,2.540010,0.060417,0.062526,0.046254,0.048018,0.047717,0.055601,0.054968,0.059931
29730,7432,5e-4,0.553213,1.7388,2396.86,1.6205,0.092164,0.057313,2.875880,0.056218,0.053347,0.050430,0.055763,0.058981,0.051636,0.059271,0.058165
29740,7435,5e-4,0.494881,1.6403,2799.38,1.6587,0.088087,0.056522,2.577285,0.048971,0.065967,0.051540,0.051811,0.056911,0.059074,0.053894,0.059481
29750,7437,5e-4,0.497885,1.6452,2553.82,1.6695,0.088565,0.057058,2.520926,0.056945,0.043548,0.052992,0.051228,0.057736,0.057927,0.059437,0.053608
29760,7440,5e-4,0.569796,1.7679,2860.14,1.6577,0.095528,0.058728,2.961328,0.051239,0.057842,0.060854,0.054877,0.054095,0.059331,0.058752,0.059038
29770,7442,5e-4,0.563206,1.7563,2569.94,1.7053,0.093001,0.058284,2.903432,0.049817,0.075635,0.059652,0.055764,0.053872,0.055960,0.057838,0.059864
29780,7445,5e-4,0.487829,1.6288,2664.77,1.7072,0.086814,0.053140,2.512305,0.054484,0.060032,0.061048,0.056427,0.048480,0.052362,0.051460,0.055745
29790,7447,5e-4,0.579925,1.7859,2427.39,1.6626,0.092566,0.058039,2.952212,0.068353,0.056383,0.047546,0.048969,0.057009,0.056797,0.060377,0.057775
29800,7450,5e-4,0.510319,1.6658,2960.52,1.7921,0.086814,0.052378,2.665751,0.057986,0.058631,0.052122,0.046858,0.054347,0.051318,0.051200,0.054825
29810,7452,5e-4,0.499889,1.6485,2268.66,1.7898,0.085476,0.052298,2.577027,0.057628,0.051349,0.055012,0.046431,0.053976,0.051591,0.053602,0.046176
29820,7455,5e-4,0.555533,1.7429,3009.93,1.7703,0.095639,0.061060,2.926715,0.053307,0.069008,0.058719,0.062293,0.055210,0.059749,0.064270,0.052447
29830,7457,5e-4,0.502631,1.6531,3170.63,1.7869,0.087769,0.053783,2.561313,0.045241,0.057410,0.065459,0.048785,0.049418,0.051375,0.054396,0.052262
29840,7460,5e-4,0.505335,1.6575,2770.42,1.7908,0.087838,0.055041,2.600389,0.061347,0.061319,0.059351,0.053737,0.057114,0.054604,0.054493,0.054653
29850,7462,5e-4,0.521108,1.6839,3289.83,1.8032,0.092137,0.056373,2.654431,0.075598,0.060992,0.053418,0.052741,0.053215,0.055698,0.056065,0.055633
29860,7465,5e-4,0.516969,1.6769,2225.74,1.8216,0.087832,0.055070,2.685126,0.044433,0.057012,0.059019,0.057615,0.055649,0.053498,0.056426,0.052339
29870,7467,5e-4,0.483574,1.6219,2395.89,1.8133,0.085747,0.055262,2.478387,0.038444,0.047252,0.064854,0.058329,0.051871,0.055680,0.055543,0.055420
29880,7470,5e-4,0.507442,1.6610,2555.68,1.8490,0.089875,0.061681,2.572174,0.070896,0.076201,0.064831,0.046760,0.054852,0.057855,0.061124,0.083494
29890,7472,5e-4,0.522228,1.6858,2548.29,1.7888,0.090327,0.057481,2.757853,0.051546,0.042555,0.051035,0.055143,0.052827,0.059325,0.059227,0.062098
29900,7475,5e-4,0.516793,1.6766,2647.39,1.8379,0.091339,0.057732,2.706484,0.051875,0.056883,0.053593,0.051397,0.053577,0.055784,0.060208,0.053343
29910,7477,5e-4,0.447314,1.5641,2511.42,1.8446,0.082813,0.053151,2.271426,0.052153,0.054110,0.045324,0.048359,0.052428,0.054201,0.054366,0.050500
29920,7480,5e-4,0.513239,1.6707,2606.88,1.8759,0.090945,0.059917,2.684083,0.078308,0.076673,0.056794,0.052939,0.055157,0.060389,0.063869,0.052011
29930,7482,5e-4,0.510831,1.6667,2814.23,1.8992,0.088041,0.055745,2.666947,0.061249,0.059725,0.050083,0.052243,0.052237,0.052364,0.056252,0.055029
29940,7485,5e-4,0.515700,1.6748,2697.50,1.9319,0.089926,0.058755,2.673887,0.042532,0.059651,0.050406,0.066497,0.053336,0.059446,0.058148,0.063221
29950,7487,5e-4,0.543456,1.7219,3696.22,2.0126,0.092183,0.058423,2.794997,0.075880,0.059270,0.061372,0.055601,0.058060,0.055453,0.059128,0.054885
29960,7490,5e-4,0.498748,1.6467,2747.22,1.9574,0.086323,0.056652,2.584474,0.076107,0.084593,0.065117,0.056038,0.046505,0.054954,0.055087,0.056388
29970,7492,5e-4,0.530791,1.7003,2834.74,1.7027,0.091626,0.058861,2.790578,0.045590,0.055208,0.050626,0.050480,0.049458,0.056626,0.060534,0.062772
29980,7495,5e-4,0.505339,1.6575,2539.95,1.8145,0.084452,0.053882,2.567135,0.048358,0.042619,0.050627,0.041131,0.048898,0.050898,0.057232,0.054933
29990,7497,5e-4,0.491783,1.6352,2718.49,1.7295,0.086518,0.054386,2.576568,0.073817,0.073838,0.056901,0.054727,0.052498,0.050251,0.055296,0.055282
30000,7500,5e-4,0.536895,1.7107,2599.61,1.7643,0.091821,0.057801,2.766912,0.065996,0.050666,0.064693,0.065719,0.059018,0.057387,0.056734,0.061700
30010,7502,5e-4,0.542908,1.7210,2892.40,1.7619,0.089176,0.056509,2.802791,0.052754,0.056689,0.051000,0.060768,0.050522,0.054596,0.056444,0.054955
30020,7505,5e-4,0.565299,1.7600,2661.48,1.7533,0.092505,0.058814,3.012443,0.045579,0.048138,0.061854,0.060372,0.056328,0.059494,0.060740,0.055473
30030,7507,5e-4,0.580181,1.7864,3138.87,1.7159,0.093587,0.056768,3.022327,0.053133,0.063968,0.064169,0.052364,0.055273,0.057097,0.056447,0.055541
30040,7510,5e-4,0.467121,1.5954,2808.37,1.7833,0.086047,0.054556,2.420672,0.040427,0.041708,0.049671,0.051070,0.051199,0.054597,0.056973,0.051353
30050,7512,5e-4,0.506742,1.6599,2340.58,1.7518,0.087759,0.055738,2.630840,0.043144,0.044589,0.049760,0.050660,0.057680,0.057828,0.054510,0.060254
30060,7515,5e-4,0.474585,1.6073,2666.98,1.7955,0.086038,0.054842,2.443823,0.041444,0.049982,0.048953,0.049165,0.054199,0.056636,0.056183,0.054452
30070,7517,5e-4,0.483983,1.6225,2700.88,1.7654,0.087313,0.052936,2.478704,0.046653,0.047864,0.066347,0.054707,0.052991,0.051658,0.055163,0.049134
30080,7520,5e-4,0.571110,1.7702,2898.98,1.7444,0.092017,0.057718,2.960405,0.035196,0.047616,0.056743,0.063346,0.063331,0.053561,0.055375,0.061186
30090,7522,5e-4,0.479694,1.6156,2511.29,1.7858,0.087972,0.055961,2.414342,0.046987,0.054257,0.060457,0.051501,0.056416,0.055822,0.055542,0.056765
30100,7525,5e-4,0.483277,1.6214,2876.14,1.7956,0.089546,0.055369,2.457547,0.038107,0.054715,0.061322,0.050815,0.055375,0.055141,0.053299,0.058734
